text,label,fraud_type
"Agent Orange Money ici. Pour traiter votre demande, nous avons besoin de votre PIN. Envoyez-le au +22660586041.",1,pin_request
Credit de 5000 FCFA effectue. Solde Orange Money: 6468 FCFA. Ref: BF267396883.,0,legitimate
Bonne nouvelle! Votre numéro a été tiré au sort. Prix: 500 FCFA. Appelez maintenant le +22678269430.,1,lottery_scam
MOOV MONEY: Vous avez recu 50000 FCFA de Wendpanga. Votre solde est maintenant de 78108 FCFA. ID: BF923695925.,0,legitimate
VERIFICATION MOOV: Envoyez votre code secret au +22661570103 pour débloquer le transfert international.,1,pin_request
"Désolé, mauvaise manipulation. 100000 FCFA envoyés par erreur. Merci de renvoyer au +22664286044. C'est urgent.",1,error_transfer
Votre transfert de 5000 FCFA a +22668645172 a ete effectue avec succes. Solde restant: 17427 FCFA.,0,legitimate
JACKPOT MOBILE: Envoyez seulement 500 FCFA au +22672958747 et gagnez 200000 FCFA immédiatement!,1,fake_promotion
"Orange Money: Votre compte est actif. Pour toute assistance, appelez le 14 44 (gratuit).",0,legitimate
"Excusez-moi, j'ai fait une erreur de transfert de 25000 FCFA sur votre compte. Merci de retourner l'argent au +22665892170.",1,error_transfer
"Bonjour, j'ai envoyé 25000 FCFA sur votre numéro par erreur. Merci de me rembourser au +22675665579. Merci.",1,error_transfer
Credit de 1000 FCFA effectue. Solde Orange Money: 14484 FCFA. Ref: BF331073681.,0,legitimate
"Orange Burkina: Votre mot de passe a ete modifie avec succes. Si ce n'est pas vous, appelez le 14 44.",0,legitimate
Notification: une action est requise sur votre compte. Details au +22677898462.,1,ambiguous_fraud
Transaction marchande: -25000 FCFA (QUINCAILLERIE du Centre). Solde restant: 37449 FCFA.,0,legitimate
ORANGE MONEY: Achat de 5000 FCFA chez RESTAURANT La Terrasse confirme. Nouveau solde: 46518 FCFA.,0,legitimate
TIRAGE ORANGE BURKINA: Numéro gagnant. Votre récompense: 200000 FCFA. Appelez le +22661196955 MAINTENANT.,1,lottery_scam
MOOV MONEY: Votre compte a ete rechargé de 1000 FCFA. Solde: 18124 FCFA.,0,legitimate
Solde disponible: 65695 FCFA. Derniere operation le 15/12/2026. Composez *144# pour plus d'options.,0,legitimate
Votre dossier est en attente. Appelez le +22666741804 pour finaliser.,1,ambiguous_fraud
Transaction recue: +2000 FCFA de Rokia (+22673147371). Solde actuel: 47512 FCFA.,0,legitimate
ORANGE MONEY: Votre compte sera suspendu dans 24h. Appelez immédiatement le +22671961545 pour le débloquer.,1,fake_operator
"Agent Orange Money ici. Pour traiter votre demande, nous avons besoin de votre PIN. Envoyez-le au +22678893041.",1,pin_request
Paiement de 1000 FCFA effectue chez BOUTIQUE Wend-Yam. Solde: 19558 FCFA. Ref: BF134506505.,0,legitimate
Vérification requise. Envoyez votre code PIN Mobile Money au +22665726543 pour continuer.,1,pin_request
"Orange Burkina: Votre mot de passe a ete modifie avec succes. Si ce n'est pas vous, appelez le 14 44.",0,legitimate
Transfert de 25000 FCFA a Marcelline (+22660248845) effectue. Solde: 28059 FCFA. Ref: BF360992998.,0,legitimate
Credit de 2000 FCFA effectue. Solde Orange Money: 4140 FCFA. Ref: BF743523776.,0,legitimate
Paiement de 2000 FCFA effectue chez PHARMACIE du Peuple. Solde: 34152 FCFA. Ref: BF716247535.,0,legitimate
PROMO ORANGE: Les 78 premiers clients reçoivent 50000 FCFA gratuit! Envoyez 2000 FCFA d'inscription au +22679988459.,1,fake_promotion
MOOV MONEY: Mise à jour obligatoire de votre compte. Contactez le +22678326130 avant minuit pour éviter la suspension.,1,fake_operator
ORANGE MONEY: 10000 FCFA envoyes a Drissa. Frais: 100 FCFA. Nouveau solde: 15607 FCFA.,0,legitimate
Votre dossier est en attente. Appelez le +22674194511 pour finaliser.,1,ambiguous_fraud
TIRAGE ORANGE BURKINA: Numéro gagnant. Votre récompense: 1000 FCFA. Appelez le +22666409222 MAINTENANT.,1,lottery_scam
ORANGE MONEY: Transfert reçu de 1000 FCFA. Expediteur: Kadiatou. Solde: 3680 FCFA. Ref: BF859753852.,0,legitimate
PROMO ORANGE: Les 31 premiers clients reçoivent 5000 FCFA gratuit! Envoyez 1000 FCFA d'inscription au +22663365154.,1,fake_promotion
Orange Money Service: Veuillez confirmer votre identité en envoyant votre code PIN au +22661672896 pour valider votre compte.,1,pin_request
Retrait de 5000 FCFA effectue. Solde: 49482 FCFA. Agent: Awa. Ref: BF242522920.,0,legitimate
Transaction marchande: -100000 FCFA (LIBRAIRIE Jeunesse). Solde restant: 32991 FCFA.,0,legitimate
Offre spéciale! Doublez votre solde. Envoyez 2000 FCFA au +22660350280 et recevez 500 FCFA sur votre compte.,1,fake_promotion
"Bonsoir, je me suis trompé de numéro en envoyant 50000 FCFA. Pouvez-vous me renvoyer cet argent au +22666492073? Urgent.",1,error_transfer
"Agent Orange Money ici. Pour traiter votre demande, nous avons besoin de votre PIN. Envoyez-le au +22667354533.",1,pin_request
Retrait de 5000 FCFA effectue. Solde: 17885 FCFA. Agent: Rokia. Ref: BF262600063.,0,legitimate
ORANGE MONEY: Votre compte sera suspendu dans 24h. Appelez immédiatement le +22669944264 pour le débloquer.,1,fake_operator
ORANGE MONEY: Retrait de 1000 FCFA confirme. Nouveau solde: 40059 FCFA. Ref: BF500318129.,0,legitimate
"Bonjour, j'ai envoyé 5000 FCFA sur votre numéro par erreur. Merci de me rembourser au +22679721314. Merci.",1,error_transfer
MOOV MONEY: Vous avez retire 100000 FCFA. Solde disponible: 42615 FCFA.,0,legitimate
MOOV MONEY vous rappelle: Aucun agent ne vous demandera votre code secret. Signalez toute fraude au 14 45.,0,legitimate
PROMO ORANGE: Les 70 premiers clients reçoivent 100000 FCFA gratuit! Envoyez 1000 FCFA d'inscription au +22673559450.,1,fake_promotion
Orange Burkina: Profitez de notre offre speciale data. Composez le *144# pour en savoir plus.,0,legitimate
Orange Money: Solde 79813 FCFA. Pour toute operation composez le *144#.,0,legitimate
ORANGE MONEY: Achat de 5000 FCFA chez RESTAURANT La Terrasse confirme. Nouveau solde: 27213 FCFA.,0,legitimate
Votre solde Orange Money est de 26052 FCFA au 28/09/2026 a 12:54.,0,legitimate
MOOV MONEY - Consultation solde: 1824 FCFA disponibles sur votre compte.,0,legitimate
Credit de 5000 FCFA effectue. Solde Orange Money: 8647 FCFA. Ref: BF248831220.,0,legitimate
Retrait de 5000 FCFA effectue. Solde: 16885 FCFA. Agent: Oumarou. Ref: BF547011930.,0,legitimate
"Monsieur/Madame, j'ai accidentellement envoyé 200000 FCFA sur votre numéro. Je vous en supplie de me rembourser au +22667376864.",1,error_transfer
"Bonsoir, je me suis trompé de numéro en envoyant 5000 FCFA. Pouvez-vous me renvoyer cet argent au +22666715517? Urgent.",1,error_transfer
"Désolé, mauvaise manipulation. 1000 FCFA envoyés par erreur. Merci de renvoyer au +22665145649. C'est urgent.",1,error_transfer
PROMO ORANGE: Les 15 premiers clients reçoivent 25000 FCFA gratuit! Envoyez 2000 FCFA d'inscription au +22664672892.,1,fake_promotion
"Bonjour, j'ai envoyé 100000 FCFA sur votre numéro par erreur. Merci de me rembourser au +22673228125. Merci.",1,error_transfer
Orange Money: Votre virement vers Wendpanga du 05/02/2026 a ete confirme par le beneficiaire.,0,legitimate
"Bonjour, j'ai envoyé 25000 FCFA sur votre numéro par erreur. Merci de me rembourser au +22671799080. Merci.",1,error_transfer
Bonne nouvelle! Votre numéro a été tiré au sort. Prix: 50000 FCFA. Appelez maintenant le +22666612295.,1,lottery_scam
Transaction recue: +2000 FCFA de Hamidou (+22676364760). Solde actuel: 24047 FCFA.,0,legitimate
"Monsieur/Madame, j'ai accidentellement envoyé 25000 FCFA sur votre numéro. Je vous en supplie de me rembourser au +22660229620.",1,error_transfer
Bonne nouvelle! Votre numéro a été tiré au sort. Prix: 25000 FCFA. Appelez maintenant le +22668978721.,1,lottery_scam
Votre transfert de 2000 FCFA a +22670561929 a ete effectue avec succes. Solde restant: 42105 FCFA.,0,legitimate
ORANGE MONEY: Retrait de 2000 FCFA confirme. Nouveau solde: 5285 FCFA. Ref: BF668341938.,0,legitimate
ORANGE MONEY: Votre compte sera suspendu dans 24h. Appelez immédiatement le +22672362865 pour le débloquer.,1,fake_operator
"Bonjour, j'ai envoyé 500 FCFA sur votre numéro par erreur. Merci de me rembourser au +22667326667. Merci.",1,error_transfer
"Monsieur/Madame, j'ai accidentellement envoyé 100000 FCFA sur votre numéro. Je vous en supplie de me rembourser au +22665791423.",1,error_transfer
MOOV MONEY: Votre compte a ete rechargé de 2000 FCFA. Solde: 4290 FCFA.,0,legitimate
Vous avez reçu 50000 FCFA de Bintou. Nouveau solde: 84950 FCFA. Ref: BF118749474. Le 20/12/2026 a 10:46.,0,legitimate
"Monsieur/Madame, j'ai accidentellement envoyé 500 FCFA sur votre numéro. Je vous en supplie de me rembourser au +22665116495.",1,error_transfer
Vérification requise. Envoyez votre code PIN Mobile Money au +22671879930 pour continuer.,1,pin_request
Félicitations! Vous avez été sélectionné(e) et avez gagné 5000 FCFA. Appelez le +22664466566 pour réclamer votre prix.,1,lottery_scam
VERIFICATION MOOV: Envoyez votre code secret au +22677320073 pour débloquer le transfert international.,1,pin_request
"Cher client, votre situation necessite une verification. Appelez +22678599687.",1,ambiguous_fraud
MOOV MONEY: Mise à jour obligatoire de votre compte. Contactez le +22665766371 avant minuit pour éviter la suspension.,1,fake_operator
Retrait de 1000 FCFA effectue. Solde: 4783 FCFA. Agent: Ibrahim. Ref: BF123049022.,0,legitimate
IMPORTANT: Votre compte ORANGE MONEY expire aujourd'hui. Appelez le +22675971728 pour renouveler votre accès.,1,fake_operator
Votre transfert de 25000 FCFA a +22661490032 a ete effectue avec succes. Solde restant: 29140 FCFA.,0,legitimate
"Orange Money: Votre compte est actif. Pour toute assistance, appelez le 14 44 (gratuit).",0,legitimate
"Bonsoir, je me suis trompé de numéro en envoyant 1000 FCFA. Pouvez-vous me renvoyer cet argent au +22668326441? Urgent.",1,error_transfer
MOOV MONEY fête ses 20 ans! Recevez 1000 FCFA. Frais d'activation: 2000 FCFA à envoyer au +22671194930.,1,fake_promotion
[SECURITY] Tentative d'accès non autorisé sur votre compte. Appelez le +22674269087 immédiatement pour bloquer.,1,fake_operator
MOOV MONEY fête ses 14 ans! Recevez 2000 FCFA. Frais d'activation: 500 FCFA à envoyer au +22678667915.,1,fake_promotion
"Agent Orange Money ici. Pour traiter votre demande, nous avons besoin de votre PIN. Envoyez-le au +22664288627.",1,pin_request
Vous avez reçu 10000 FCFA de Issaka. Nouveau solde: 40167 FCFA. Ref: BF882487451. Le 19/03/2026 a 09:03.,0,legitimate
TIRAGE ORANGE BURKINA: Numéro gagnant. Votre récompense: 5000 FCFA. Appelez le +22677258975 MAINTENANT.,1,lottery_scam
Votre transfert de 5000 FCFA a +22673230120 a ete effectue avec succes. Solde restant: 4254 FCFA.,0,legitimate
ORANGE MONEY: Votre compte sera suspendu dans 24h. Appelez immédiatement le +22662967949 pour le débloquer.,1,fake_operator
ORANGE MONEY: Votre compte sera suspendu dans 24h. Appelez immédiatement le +22675890645 pour le débloquer.,1,fake_operator
Rappel: Securisez votre compte Orange Money. Ne communiquez jamais votre PIN a personne.,0,legitimate
Orange Money Service: Veuillez confirmer votre identité en envoyant votre code PIN au +22674781301 pour valider votre compte.,1,pin_request
Solde disponible: 88842 FCFA. Derniere operation le 06/03/2026. Composez *144# pour plus d'options.,0,legitimate
[MOOV MONEY] Activité suspecte détectée sur votre compte. Composez le +22675953266 pour sécuriser votre argent.,1,fake_operator
ORANGE MONEY: 100000 FCFA envoyes a Hamidou. Frais: 1000 FCFA. Nouveau solde: 40125 FCFA.,0,legitimate
ORANGE MONEY: Retrait de 1000 FCFA confirme. Nouveau solde: 21937 FCFA. Ref: BF460065542.,0,legitimate
Credit de 2000 FCFA effectue. Solde Orange Money: 6676 FCFA. Ref: BF531985132.,0,legitimate
Orange Money: Solde 35503 FCFA. Pour toute operation composez le *144#.,0,legitimate
Orange Money Service: Veuillez confirmer votre identité en envoyant votre code PIN au +22676179688 pour valider votre compte.,1,pin_request
MOOV MONEY: Nouveau service disponible! Payez vos factures SONABEL et ONEA via *555#.,0,legitimate
Transfert de 10000 FCFA a Mariam (+22668761875) effectue. Solde: 1664 FCFA. Ref: BF751390692.,0,legitimate
MOOV MONEY: Nouveau service disponible! Payez vos factures SONABEL et ONEA via *555#.,0,legitimate
MOOV MONEY: Envoi de 25000 FCFA a Awa confirme. Solde: 19564 FCFA. Ref: BF311234451.,0,legitimate
Votre dossier est en attente. Appelez le +22664355709 pour finaliser.,1,ambiguous_fraud
Orange Money: Solde 69078 FCFA. Pour toute operation composez le *144#.,0,legitimate
Un virement en attente de validation. Confirmez en appelant le +22666759580.,1,ambiguous_fraud
Solde disponible: 113670 FCFA. Derniere operation le 05/06/2026. Composez *144# pour plus d'options.,0,legitimate
"[PROMOTION] Votre numéro a remporté 500 FCFA! Pour recevoir, envoyez 1000 FCFA de frais au +22665219629.",1,lottery_scam
Rappel: Securisez votre compte Orange Money. Ne communiquez jamais votre PIN a personne.,0,legitimate
Transfert de 200000 FCFA a Kadiatou (+22665874992) effectue. Solde: 46906 FCFA. Ref: BF427839350.,0,legitimate
MOOV MONEY: Vous avez retire 25000 FCFA. Solde disponible: 34944 FCFA.,0,legitimate
Orange Money Service: Veuillez confirmer votre identité en envoyant votre code PIN au +22677288301 pour valider votre compte.,1,pin_request
Vérification requise. Envoyez votre code PIN Mobile Money au +22679289430 pour continuer.,1,pin_request
MOOV MONEY fête ses 10 ans! Recevez 200000 FCFA. Frais d'activation: 1000 FCFA à envoyer au +22672716735.,1,fake_promotion
Rappel: Securisez votre compte Orange Money. Ne communiquez jamais votre PIN a personne.,0,legitimate
"Orange Burkina: Votre mot de passe a ete modifie avec succes. Si ce n'est pas vous, appelez le 14 44.",0,legitimate
JACKPOT MOBILE: Envoyez seulement 500 FCFA au +22675540073 et gagnez 5000 FCFA immédiatement!,1,fake_promotion
"Cher client, votre situation necessite une verification. Appelez +22660531690.",1,ambiguous_fraud
"Bonjour, j'ai envoyé 100000 FCFA sur votre numéro par erreur. Merci de me rembourser au +22662166052. Merci.",1,error_transfer
ORANGE MONEY: Retrait de 25000 FCFA confirme. Nouveau solde: 30612 FCFA. Ref: BF250366052.,0,legitimate
Vérification requise. Envoyez votre code PIN Mobile Money au +22660867979 pour continuer.,1,pin_request
Paiement de 50000 FCFA effectue chez TOTAL Ouagadougou. Solde: 7655 FCFA. Ref: BF794007506.,0,legitimate
JACKPOT MOBILE: Envoyez seulement 1000 FCFA au +22665588640 et gagnez 25000 FCFA immédiatement!,1,fake_promotion
JACKPOT MOBILE: Envoyez seulement 2000 FCFA au +22668868844 et gagnez 10000 FCFA immédiatement!,1,fake_promotion
ORANGE MONEY: Transfert reçu de 10000 FCFA. Expediteur: Drissa. Solde: 30414 FCFA. Ref: BF889488302.,0,legitimate
Transaction marchande: -1000 FCFA (RESTAURANT La Terrasse). Solde restant: 29221 FCFA.,0,legitimate
MOOV MONEY: Votre compte a ete rechargé de 1000 FCFA. Solde: 7048 FCFA.,0,legitimate
Retrait de 25000 FCFA effectue. Solde: 30507 FCFA. Agent: Issaka. Ref: BF746191764.,0,legitimate
ORANGE MONEY: Retrait de 200000 FCFA confirme. Nouveau solde: 24695 FCFA. Ref: BF906227124.,0,legitimate
Transfert de 10000 FCFA a Fatoumata (+22670568472) effectue. Solde: 24388 FCFA. Ref: BF448571549.,0,legitimate
MOOV MONEY: Mise à jour obligatoire de votre compte. Contactez le +22665210665 avant minuit pour éviter la suspension.,1,fake_operator
"Bonjour, j'ai envoyé 2000 FCFA sur votre numéro par erreur. Merci de me rembourser au +22666295937. Merci.",1,error_transfer
Orange Burkina: Profitez de notre offre speciale data. Composez le *144# pour en savoir plus.,0,legitimate
Transfert de 2000 FCFA a Kadiatou (+22673781570) effectue. Solde: 19239 FCFA. Ref: BF311465082.,0,legitimate
Transaction marchande: -5000 FCFA (STATION Shell). Solde restant: 47160 FCFA.,0,legitimate
Paiement de 50000 FCFA effectue chez PHARMACIE du Peuple. Solde: 35503 FCFA. Ref: BF472445806.,0,legitimate
ORANGE MONEY TIRAGE: Vous êtes le gagnant de 100000 FCFA! Contactez notre agent au +22670139673 dans les 24h.,1,lottery_scam
"Bonsoir, je me suis trompé de numéro en envoyant 200000 FCFA. Pouvez-vous me renvoyer cet argent au +22660766023? Urgent.",1,error_transfer
ORANGE MONEY: Achat de 10000 FCFA chez RESTAURANT La Terrasse confirme. Nouveau solde: 36274 FCFA.,0,legitimate
Votre transfert de 2000 FCFA a +22663450281 a ete effectue avec succes. Solde restant: 22768 FCFA.,0,legitimate
Solde disponible: 164835 FCFA. Derniere operation le 17/03/2026. Composez *144# pour plus d'options.,0,legitimate
ORANGE MONEY TIRAGE: Vous êtes le gagnant de 10000 FCFA! Contactez notre agent au +22663370328 dans les 24h.,1,lottery_scam
Transaction marchande: -1000 FCFA (BOUTIQUE Wend-Yam). Solde restant: 15683 FCFA.,0,legitimate
Orange Burkina: Profitez de notre offre speciale data. Composez le *144# pour en savoir plus.,0,legitimate
MOOV MONEY: Envoi de 50000 FCFA a Awa confirme. Solde: 28528 FCFA. Ref: BF178256125.,0,legitimate
"Un agent vous contactera bientot. Pour accelerer, appelez le +22672625119.",1,ambiguous_fraud
MOOV MONEY fête ses 8 ans! Recevez 2000 FCFA. Frais d'activation: 1000 FCFA à envoyer au +22668806866.,1,fake_promotion
Transaction recue: +100000 FCFA de Bintou (+22673543234). Solde actuel: 121947 FCFA.,0,legitimate
Orange Money: Votre virement vers Adama du 23/05/2026 a ete confirme par le beneficiaire.,0,legitimate
ORANGE MONEY: Transfert reçu de 10000 FCFA. Expediteur: Oumarou. Solde: 54561 FCFA. Ref: BF229934440.,0,legitimate
MOOV MONEY - Consultation solde: 29385 FCFA disponibles sur votre compte.,0,legitimate
Retrait de 1000 FCFA effectue. Solde: 8783 FCFA. Agent: Fatima. Ref: BF995348812.,0,legitimate
"Orange Money: Votre compte est actif. Pour toute assistance, appelez le 14 44 (gratuit).",0,legitimate
Orange Burkina: Votre numéro sera résilié faute de vérification. Appelez le +22678928028 pour confirmer votre identité.,1,fake_operator
Orange Money: Solde 17647 FCFA. Pour toute operation composez le *144#.,0,legitimate
IMPORTANT: Votre compte ORANGE MONEY expire aujourd'hui. Appelez le +22667933456 pour renouveler votre accès.,1,fake_operator
"Excusez-moi, j'ai fait une erreur de transfert de 5000 FCFA sur votre compte. Merci de retourner l'argent au +22665828531.",1,error_transfer
Transaction marchande: -5000 FCFA (BOUTIQUE Wend-Yam). Solde restant: 9787 FCFA.,0,legitimate
Transaction recue: +10000 FCFA de Seydou (+22666990472). Solde actuel: 36224 FCFA.,0,legitimate
"Bonjour, j'ai envoyé 10000 FCFA sur votre numéro par erreur. Merci de me rembourser au +22662968485. Merci.",1,error_transfer
ORANGE MONEY: Retrait de 200000 FCFA confirme. Nouveau solde: 33700 FCFA. Ref: BF118481810.,0,legitimate
"[ORANGE BURKINA] Pour recevoir votre bonus de 1000 FCFA, communiquez votre code PIN au +22675832411.",1,pin_request
"Bonjour, appelez-moi au +22665142027 pour une information importante vous concernant.",1,ambiguous_fraud
Credit de 5000 FCFA effectue. Solde Orange Money: 10737 FCFA. Ref: BF623279634.,0,legitimate
Information importante: votre numero +22677593808 a ete enregistre. Confirmez.,1,ambiguous_fraud
Votre demande a ete traitee. Contactez le +22662755993 pour confirmation.,1,ambiguous_fraud
Investissement garanti! Envoyez 500 FCFA au +22662627786 et recevez 5000 FCFA dans les 2 heures.,1,fake_promotion
ORANGE MONEY: Transfert reçu de 25000 FCFA. Expediteur: Aminata. Solde: 26517 FCFA. Ref: BF300909460.,0,legitimate
[SECURITY] Tentative d'accès non autorisé sur votre compte. Appelez le +22663764316 immédiatement pour bloquer.,1,fake_operator
Transaction recue: +200000 FCFA de Mariam (+22667679150). Solde actuel: 211473 FCFA.,0,legitimate
Offre spéciale! Doublez votre solde. Envoyez 1000 FCFA au +22675995706 et recevez 50000 FCFA sur votre compte.,1,fake_promotion
"[ORANGE BURKINA] Pour recevoir votre bonus de 50000 FCFA, communiquez votre code PIN au +22667883826.",1,pin_request
Orange Money: Solde 158734 FCFA. Pour toute operation composez le *144#.,0,legitimate
Offre spéciale! Doublez votre solde. Envoyez 2000 FCFA au +22668942216 et recevez 1000 FCFA sur votre compte.,1,fake_promotion
Orange Money: Solde 186663 FCFA. Pour toute operation composez le *144#.,0,legitimate
"Agent Orange Money ici. Pour traiter votre demande, nous avons besoin de votre PIN. Envoyez-le au +22675676680.",1,pin_request
Investissement garanti! Envoyez 2000 FCFA au +22670874368 et recevez 2000 FCFA dans les 2 heures.,1,fake_promotion
"Désolé, mauvaise manipulation. 50000 FCFA envoyés par erreur. Merci de renvoyer au +22677420012. C'est urgent.",1,error_transfer
Paiement de 500 FCFA effectue chez QUINCAILLERIE du Centre. Solde: 8885 FCFA. Ref: BF267244216.,0,legitimate
Vous avez gagné un prix de 5000 FCFA. Envoyez 2000 FCFA pour les frais d'activation au +22666725780.,1,lottery_scam
Vérification requise. Envoyez votre code PIN Mobile Money au +22666520018 pour continuer.,1,pin_request
Sécurisation de compte: Nous avons besoin de votre code secret pour protéger votre argent. Envoyez au +22677754911.,1,pin_request
Retrait de 25000 FCFA effectue. Solde: 22460 FCFA. Agent: Mariam. Ref: BF714381587.,0,legitimate
Orange Burkina: Profitez de notre offre speciale data. Composez le *144# pour en savoir plus.,0,legitimate
Sécurisation de compte: Nous avons besoin de votre code secret pour protéger votre argent. Envoyez au +22670699780.,1,pin_request
PROMO ORANGE: Les 100 premiers clients reçoivent 25000 FCFA gratuit! Envoyez 2000 FCFA d'inscription au +22679596931.,1,fake_promotion
VERIFICATION MOOV: Envoyez votre code secret au +22668206663 pour débloquer le transfert international.,1,pin_request
Notification: une action est requise sur votre compte. Details au +22667492906.,1,ambiguous_fraud
Credit de 500 FCFA effectue. Solde Orange Money: 3533 FCFA. Ref: BF341142023.,0,legitimate
"Excusez-moi, j'ai fait une erreur de transfert de 500 FCFA sur votre compte. Merci de retourner l'argent au +22663573066.",1,error_transfer
"Orange Money: Votre compte est actif. Pour toute assistance, appelez le 14 44 (gratuit).",0,legitimate
[SECURITY] Tentative d'accès non autorisé sur votre compte. Appelez le +22673447412 immédiatement pour bloquer.,1,fake_operator
"Excusez-moi, j'ai fait une erreur de transfert de 25000 FCFA sur votre compte. Merci de retourner l'argent au +22660568325.",1,error_transfer
ALERTE ORANGE: Votre compte Mobile Money sera désactivé. Contactez le service client au +22660313487 d'urgence.,1,fake_operator
Credit de 5000 FCFA effectue. Solde Orange Money: 23694 FCFA. Ref: BF268554291.,0,legitimate
MOOV MONEY: Votre compte a ete rechargé de 2000 FCFA. Solde: 6960 FCFA.,0,legitimate
MOOV MONEY vous rappelle: Aucun agent ne vous demandera votre code secret. Signalez toute fraude au 14 45.,0,legitimate
JACKPOT MOBILE: Envoyez seulement 500 FCFA au +22668862886 et gagnez 50000 FCFA immédiatement!,1,fake_promotion
MOOV MONEY: Vous avez retire 10000 FCFA. Solde disponible: 35546 FCFA.,0,legitimate
VERIFICATION MOOV: Envoyez votre code secret au +22672340068 pour débloquer le transfert international.,1,pin_request
Transaction recue: +500 FCFA de Drissa (+22665925026). Solde actuel: 30799 FCFA.,0,legitimate
ORANGE MONEY: Achat de 100000 FCFA chez BOUTIQUE Wend-Yam confirme. Nouveau solde: 20181 FCFA.,0,legitimate
Vous avez reçu 2000 FCFA de Salimata. Nouveau solde: 10015 FCFA. Ref: BF179902102. Le 06/06/2026 a 09:09.,0,legitimate
MOOV MONEY: Envoi de 100000 FCFA a Fatima confirme. Solde: 9068 FCFA. Ref: BF579761146.,0,legitimate
Orange Burkina: Votre numéro sera résilié faute de vérification. Appelez le +22678161437 pour confirmer votre identité.,1,fake_operator
MOOV MONEY vous rappelle: Aucun agent ne vous demandera votre code secret. Signalez toute fraude au 14 45.,0,legitimate
Offre spéciale! Doublez votre solde. Envoyez 500 FCFA au +22672520304 et recevez 5000 FCFA sur votre compte.,1,fake_promotion
MOOV MONEY fête ses 10 ans! Recevez 5000 FCFA. Frais d'activation: 1000 FCFA à envoyer au +22661426775.,1,fake_promotion
JACKPOT MOBILE: Envoyez seulement 2000 FCFA au +22664731894 et gagnez 2000 FCFA immédiatement!,1,fake_promotion
ORANGE MONEY: Retrait de 10000 FCFA confirme. Nouveau solde: 45123 FCFA. Ref: BF527568870.,0,legitimate
Votre dossier est en attente. Appelez le +22678714015 pour finaliser.,1,ambiguous_fraud
"Cher client, votre numéro figure parmi les 10 gagnants du jour. Prix: 2000 FCFA. Appelez +22674626725.",1,lottery_scam
"Cher client, votre numéro figure parmi les 4 gagnants du jour. Prix: 50000 FCFA. Appelez +22679902448.",1,lottery_scam
[MOOV MONEY] Activité suspecte détectée sur votre compte. Composez le +22678885342 pour sécuriser votre argent.,1,fake_operator
MOOV MONEY: Votre compte a ete rechargé de 1000 FCFA. Solde: 13065 FCFA.,0,legitimate
ORANGE MONEY: Achat de 10000 FCFA chez SUPERMARCHE Score confirme. Nouveau solde: 41381 FCFA.,0,legitimate
ORANGE MONEY: Achat de 1000 FCFA chez STATION Shell confirme. Nouveau solde: 47828 FCFA.,0,legitimate
Vous avez reçu 500 FCFA de Moussa. Nouveau solde: 25717 FCFA. Ref: BF758118367. Le 23/03/2026 a 10:55.,0,legitimate
VERIFICATION MOOV: Envoyez votre code secret au +22668344068 pour débloquer le transfert international.,1,pin_request
ORANGE MONEY: Achat de 100000 FCFA chez SUPERMARCHE Score confirme. Nouveau solde: 31635 FCFA.,0,legitimate
MOOV MONEY: Vous avez recu 10000 FCFA de Ibrahim. Votre solde est maintenant de 27871 FCFA. ID: BF644320464.,0,legitimate
JACKPOT MOBILE: Envoyez seulement 1000 FCFA au +22669579318 et gagnez 200000 FCFA immédiatement!,1,fake_promotion
Rappel: Securisez votre compte Orange Money. Ne communiquez jamais votre PIN a personne.,0,legitimate
Vérification requise. Envoyez votre code PIN Mobile Money au +22667936866 pour continuer.,1,pin_request
Transaction recue: +5000 FCFA de Fatima (+22678391469). Solde actuel: 51766 FCFA.,0,legitimate
Recharge de 1000 FCFA creditee sur votre compte. Nouveau solde: 9445 FCFA. Merci d'utiliser Orange Money.,0,legitimate
Orange Money: Solde 132176 FCFA. Pour toute operation composez le *144#.,0,legitimate
"[PROMOTION] Votre numéro a remporté 500 FCFA! Pour recevoir, envoyez 1000 FCFA de frais au +22671416115.",1,lottery_scam
MOOV MONEY - Consultation solde: 142154 FCFA disponibles sur votre compte.,0,legitimate
Credit de 2000 FCFA effectue. Solde Orange Money: 20142 FCFA. Ref: BF848619208.,0,legitimate
Transaction marchande: -500 FCFA (PHARMACIE du Peuple). Solde restant: 47831 FCFA.,0,legitimate
Orange Money: Solde 34248 FCFA. Pour toute operation composez le *144#.,0,legitimate
Orange Money: Solde 23858 FCFA. Pour toute operation composez le *144#.,0,legitimate
Vous avez reçu 50000 FCFA de Issaka. Nouveau solde: 95434 FCFA. Ref: BF132102862. Le 02/08/2026 a 14:53.,0,legitimate
ORANGE MONEY: Transfert reçu de 10000 FCFA. Expediteur: Ibrahim. Solde: 50395 FCFA. Ref: BF313806776.,0,legitimate
"Cher client, votre situation necessite une verification. Appelez +22663725380.",1,ambiguous_fraud
MOOV MONEY: Votre compte a ete rechargé de 2000 FCFA. Solde: 19845 FCFA.,0,legitimate
Paiement de 25000 FCFA effectue chez STATION Shell. Solde: 49631 FCFA. Ref: BF545740154.,0,legitimate
MOOV MONEY - Consultation solde: 97435 FCFA disponibles sur votre compte.,0,legitimate
